[array([ 96., 397.]), [np.float64(53.271345288663944), np.float64(11.175111378225063), 55]]
[array([ 97., 397.]), [np.float64(53.27134495612762), np.float64(11.175098440801511), 55]]
[array([101., 398.]), [np.float64(53.27133586398375), np.float64(11.175047290526981), 55]]
[array([104., 401.]), [np.float64(53.271311577296686), np.float64(11.175010290886055), 55]]
[array([107., 400.]), [np.float64(53.271318338401436), np.float64(11.174970839006868), 54]]
[array([108., 398.]), [np.float64(53.271333532339476), np.float64(11.174956667494222), 54]]
[array([109., 397.]), [np.float64(53.27134096348063), np.float64(11.174943105696844), 54]]
[array([112., 396.]), [np.float64(53.27134773010214), np.float64(11.174903635550393), 54]]
[array([113., 397.]), [np.float64(53.271339631690545), np.float64(11.17489129201194), 54]]
[array([112., 398.]), [np.float64(53.271332199346574), np.float64(11.174904858622108), 54]]
[array([109., 401.]), [np.float64(53.27130990661798), np.float64(11.174945550597576), 54]]
[array([108., 403.]), [np.float64(53.27129471356177), np.float64(11.174959723073847), 54]]
[array([107., 405.]), [np.float64(53.27127952214255), np.float64(11.174973894023106), 54]]
[array([106., 406.]), [np.float64(53.27127209493337), np.float64(11.174987452568757), 54]]
[array([103., 407.]), [np.float64(53.271265340516344), np.float64(11.17502689921786), 55]]
[array([102., 407.]), [np.float64(53.27126567651116), np.float64(11.175039842269031), 55]]
[array([ 98., 406.]), [np.float64(53.27127478014717), np.float64(11.175090993360076), 55]]
[array([ 97., 406.]), [np.float64(53.271275115670214), np.float64(11.175103930996983), 55]]
[array([ 96., 405.]), [np.float64(53.27128321053762), np.float64(11.175116257636182), 55]]
[array([ 97., 403.]), [np.float64(53.27129839503691), np.float64(11.175102100993596), 55]]
[array([ 94., 399.]), [np.float64(53.271330434910865), np.float64(11.175138469264715), 55]]
[array([ 94., 398.]), [np.float64(53.27133819423759), np.float64(11.175137859518655), 55]]
[[0, 0], [0, 0, 0]]
[array([  0., 259.]), [np.float64(53.27248261220247), np.float64(11.177784107259928), 54]]
[array([  0., 260.]), [np.float64(53.27247484585475), np.float64(11.177784567183265), 54]]
[array([  1., 261.]), [np.float64(53.27246684433324), np.float64(11.177772132015297), 54]]
[array([  2., 261.]), [np.float64(53.2724666090329), np.float64(11.177759236313802), 54]]
[array([  2., 260.]), [np.float64(53.27247437563344), np.float64(11.177758776183834), 54]]
[array([  1., 259.]), [np.float64(53.2724823772815), np.float64(11.177771211962003), 54]]
[array([  0., 259.]), [np.float64(53.27248261220247), np.float64(11.177784107259928), 54]]
[[0, 0], [0, 0, 0]]
[array([  0., 274.]), [np.float64(53.272366129091644), np.float64(11.177791005393118), 54]]
[array([  1., 274.]), [np.float64(53.27236589141035), np.float64(11.1777781116959), 54]]
[array([  2., 274.]), [np.float64(53.27236565371768), np.float64(11.177765217381785), 54]]
[array([  6., 276.]), [np.float64(53.27234917150351), np.float64(11.17771455487122), 54]]
[array([  7., 276.]), [np.float64(53.27234893338592), np.float64(11.177701657685482), 54]]
[array([  8., 276.]), [np.float64(53.27234869525694), np.float64(11.177688759882603), 54]]
[array([ 11., 275.]), [np.float64(53.27235574732905), np.float64(11.177649601782347), 54]]
[array([ 13., 274.]), [np.float64(53.272363038347585), np.float64(11.1776233391988), 54]]
[array([ 14., 273.]), [np.float64(53.27237056782876), np.float64(11.177609976156026), 54]]
[array([ 15., 272.]), [np.float64(53.27237809778211), np.float64(11.177596612275256), 54]]
[array([ 18., 271.]), [np.float64(53.272385153574405), np.float64(11.177557439151911), 54]]
[array([ 19., 270.]), [np.float64(53.272392684817824), np.float64(11.177544072145846), 54]]
[array([ 17., 266.]), [np.float64(53.272424233094306), np.float64(11.177568035276549), 54]]
[array([ 16., 266.]), [np.float64(53.27242446948451), np.float64(11.177580939704308), 54]]
[array([ 12., 266.]), [np.float64(53.27242541493218), np.float64(11.177632551239409), 54]]
[array([ 11., 267.]), [np.float64(53.2724178837004), np.float64(11.177645913629355), 54]]
[array([ 10., 267.]), [np.float64(53.27241812020684), np.float64(11.177658814245142), 54]]
[array([  7., 263.]), [np.float64(53.27244989766631), np.float64(11.177695669856499), 54]]
[array([  6., 263.]), [np.float64(53.27245013339117), np.float64(11.177708568430209), 54]]
[array([  5., 263.]), [np.float64(53.272450369104725), np.float64(11.17772146638669), 54]]
[array([  4., 263.]), [np.float64(53.272450604807005), np.float64(11.177734363725994), 54]]
[array([  4., 262.]), [np.float64(53.27245837154506), np.float64(11.177733903396199), 54]]
[array([  5., 262.]), [np.float64(53.27245813602686), np.float64(11.177721005950135), 54]]
[array([  6., 262.]), [np.float64(53.27245790049739), np.float64(11.177708107886883), 54]]
[array([  7., 262.]), [np.float64(53.27245766495665), np.float64(11.177695209206398), 54]]
[array([ 11., 261.]), [np.float64(53.27246449082308), np.float64(11.177643147227078), 54]]
[array([ 15., 261.]), [np.float64(53.27246354910362), np.float64(11.177591536025277), 54]]
[array([ 16., 260.]), [np.float64(53.27247108282393), np.float64(11.177578170055572), 54]]
[array([ 17., 260.]), [np.float64(53.27247084753881), np.float64(11.177565264986566), 54]]
[array([ 18., 260.]), [np.float64(53.27247061224242), np.float64(11.177552359299813), 54]]
[array([ 19., 260.]), [np.float64(53.27247037693478), np.float64(11.177539452995282), 54]]
[array([ 20., 260.]), [np.float64(53.27247014161587), np.float64(11.17752654607292), 54]]
[array([ 21., 260.]), [np.float64(53.2724699062857), np.float64(11.177513638532687), 54]]
[array([ 25., 262.]), [np.float64(53.27245342329494), np.float64(11.177462927360311), 54]]
[array([ 27., 265.]), [np.float64(53.272429639197604), np.float64(11.177438494252062), 54]]
[array([ 27., 266.]), [np.float64(53.27242186856982), np.float64(11.177438957019156), 54]]
[array([ 31., 269.]), [np.float64(53.27239760904108), np.float64(11.177388697955083), 54]]
[array([ 32., 270.]), [np.float64(53.272389600840825), np.float64(11.177376247853028), 54]]
[array([ 32., 271.]), [np.float64(53.272381829868905), np.float64(11.177376711120695), 54]]
[array([ 31., 271.]), [np.float64(53.27238206735032), np.float64(11.177389624283283), 54]]
[array([ 27., 274.]), [np.float64(53.27235970770283), np.float64(11.177442658908467), 54]]
[array([ 28., 277.]), [np.float64(53.27233616074077), np.float64(11.177431136955487), 54]]
[array([ 29., 279.]), [np.float64(53.27232038308113), np.float64(11.177419152079565), 54]]
[array([ 29., 280.]), [np.float64(53.27231261370075), np.float64(11.17741961496435), 54]]
[array([ 28., 284.]), [np.float64(53.272281777175245), np.float64(11.177434376352137), 54]]
[array([ 28., 285.]), [np.float64(53.27227400855602), np.float64(11.177434839095593), 54]]
[array([ 27., 288.]), [np.float64(53.2722509439578), np.float64(11.177449136156358), 54]]
[array([ 26., 288.]), [np.float64(53.27225118451339), np.float64(11.177462044410083), 54]]
[array([ 22., 286.]), [np.float64(53.272267681072655), np.float64(11.177512747077182), 54]]
[array([ 21., 286.]), [np.float64(53.2722679212025), np.float64(11.177525652455776), 54]]
[array([ 17., 288.]), [np.float64(53.27225334899568), np.float64(11.177578190894883), 54]]
[array([ 13., 291.]), [np.float64(53.27223101484481), np.float64(11.177631178816934), 54]]
[array([ 12., 292.]), [np.float64(53.27222349092459), np.float64(11.177644539089782), 54]]
[array([ 11., 291.]), [np.float64(53.27223149672623), np.float64(11.177656976774209), 54]]
[array([  6., 291.]), [np.float64(53.27223270122801), np.float64(11.177721460867636), 54]]
[array([  3., 295.]), [np.float64(53.27220237163745), np.float64(11.177761983978781), 54]]
[array([  3., 296.]), [np.float64(53.272194608887176), np.float64(11.177762443976428), 54]]
[array([  2., 296.]), [np.float64(53.27219485063785), np.float64(11.177775336560062), 54]]
[array([  1., 296.]), [np.float64(53.272195092376954), np.float64(11.177788228526966), 54]]
[array([  0., 296.]), [np.float64(53.272195334104495), np.float64(11.17780111987719), 54]]
[array([  0., 295.]), [np.float64(53.272203096303144), np.float64(11.17780066019956), 54]]
[array([  0., 294.]), [np.float64(53.27221085861701), np.float64(11.17780020051511), 54]]
[array([  0., 293.]), [np.float64(53.27221862104608), np.float64(11.177799740823835), 54]]
[array([  0., 292.]), [np.float64(53.27222638359036), np.float64(11.17779928112574), 54]]
[array([  0., 291.]), [np.float64(53.272234146249865), np.float64(11.17779882142082), 54]]
[array([  0., 290.]), [np.float64(53.27224190902457), np.float64(11.177798361709076), 54]]
[array([  0., 289.]), [np.float64(53.272249671914516), np.float64(11.177797901990512), 54]]
[array([  0., 288.]), [np.float64(53.272257434919666), np.float64(11.17779744226512), 54]]
[array([  0., 287.]), [np.float64(53.272265198040046), np.float64(11.177796982532907), 54]]
[array([  0., 286.]), [np.float64(53.27227296127567), np.float64(11.177796522793873), 54]]
[array([  0., 285.]), [np.float64(53.2722807246265), np.float64(11.17779606304801), 54]]
[array([  0., 284.]), [np.float64(53.27228848809256), np.float64(11.177795603295325), 54]]
[array([  0., 283.]), [np.float64(53.27229625167388), np.float64(11.177795143535816), 54]]
[array([  0., 282.]), [np.float64(53.272304015370416), np.float64(11.177794683769482), 54]]
[array([  0., 281.]), [np.float64(53.2723117791822), np.float64(11.177794223996324), 54]]
[array([  0., 280.]), [np.float64(53.27231954310924), np.float64(11.177793764216343), 54]]
[array([  0., 279.]), [np.float64(53.27232730715151), np.float64(11.177793304429533), 54]]
[array([  0., 278.]), [np.float64(53.27233507130902), np.float64(11.1777928446359), 54]]
[array([  0., 277.]), [np.float64(53.2723428355818), np.float64(11.177792384835444), 54]]
[array([  0., 276.]), [np.float64(53.27235059996982), np.float64(11.177791925028158), 54]]
[array([  0., 275.]), [np.float64(53.272358364473114), np.float64(11.177791465214053), 54]]
[array([  0., 274.]), [np.float64(53.272366129091644), np.float64(11.177791005393118), 54]]
[[0, 0], [0, 0, 0]]
[array([  0., 302.]), [np.float64(53.27214876333177), np.float64(11.177803877799697), 54]]
[array([  0., 303.]), [np.float64(53.2721410019395), np.float64(11.177804337429572), 54]]
[array([  0., 304.]), [np.float64(53.272133240662406), np.float64(11.177804797052625), 54]]
[array([  3., 301.]), [np.float64(53.2721557968641), np.float64(11.177764743862253), 54]]
[array([  2., 301.]), [np.float64(53.27215603953409), np.float64(11.1777776359125), 54]]
[array([  0., 302.]), [np.float64(53.27214876333177), np.float64(11.177803877799697), 54]]
[[0, 0], [0, 0, 0]]
[array([  0., 308.]), [np.float64(53.27210219670585), np.float64(11.177806635476628), 54]]
[array([  3., 309.]), [np.float64(53.27209370361785), np.float64(11.177768423324583), 54]]
[array([  4., 310.]), [np.float64(53.27208569814432), np.float64(11.177755991519762), 54]]
[array([  3., 314.]), [np.float64(53.27205489908262), np.float64(11.177770722766699), 54]]
[array([  3., 315.]), [np.float64(53.27204713852111), np.float64(11.177771182634649), 54]]
[array([  1., 314.]), [np.float64(53.272055389190044), np.float64(11.177796503477433), 54]]
[array([  0., 312.]), [np.float64(53.27207115459207), np.float64(11.1778084737915), 54]]
[array([  0., 311.]), [np.float64(53.27207891494778), np.float64(11.177808014223015), 54]]
[array([  0., 310.]), [np.float64(53.27208667541863), np.float64(11.177807554647707), 54]]
[array([  0., 309.]), [np.float64(53.27209443600465), np.float64(11.177807095065576), 54]]
[array([  0., 308.]), [np.float64(53.27210219670585), np.float64(11.177806635476628), 54]]
[[0, 0], [0, 0, 0]]
[array([  0., 321.]), [np.float64(53.2720013165729), np.float64(11.177812609601016), 54]]
[array([  1., 321.]), [np.float64(53.27200107025057), np.float64(11.177799720916806), 54]]
[array([  5., 322.]), [np.float64(53.27199232472057), np.float64(11.1777486200486), 54]]
[array([  6., 322.]), [np.float64(53.27199207815556), np.float64(11.177735728388411), 54]]
[array([  7., 322.]), [np.float64(53.27199183157875), np.float64(11.17772283611157), 54]]
[array([  8., 322.]), [np.float64(53.27199158499016), np.float64(11.177709943218035), 54]]
[array([  9., 322.]), [np.float64(53.27199133838977), np.float64(11.17769704970776), 54]]
[array([ 10., 322.]), [np.float64(53.27199109177758), np.float64(11.1776841555807), 54]]
[array([ 11., 322.]), [np.float64(53.271990845153596), np.float64(11.177671260836812), 54]]
[array([ 12., 322.]), [np.float64(53.2719905985178), np.float64(11.177658365476047), 54]]
[array([ 13., 323.]), [np.float64(53.27198259039221), np.float64(11.17764593037861), 54]]
[array([ 14., 325.]), [np.float64(53.271966820570974), np.float64(11.177633955844147), 54]]
[array([ 14., 326.]), [np.float64(53.27195905925477), np.float64(11.177634416810601), 54]]
[array([ 14., 327.]), [np.float64(53.27195129805376), np.float64(11.177634877770213), 54]]
[array([ 14., 328.]), [np.float64(53.27194353696796), np.float64(11.177635338722984), 54]]
[array([ 14., 331.]), [np.float64(53.27192025440174), np.float64(11.177636721540244), 54]]
[array([ 13., 331.]), [np.float64(53.271920502715375), np.float64(11.17764961717427), 54]]
[array([ 11., 329.]), [np.float64(53.271936519799965), np.float64(11.177674485360729), 54]]
[array([ 10., 328.]), [np.float64(53.27194452794593), np.float64(11.177686918838605), 54]]
[array([  6., 330.]), [np.float64(53.27192999984848), np.float64(11.177739409263761), 54]]
[array([  5., 330.]), [np.float64(53.271930247883404), np.float64(11.177752300070683), 54]]
[array([  4., 330.]), [np.float64(53.27193049590645), np.float64(11.177765190261074), 54]]
[array([  0., 331.]), [np.float64(53.27192372971206), np.float64(11.177817204297158), 54]]
[array([  0., 330.]), [np.float64(53.271931487880074), np.float64(11.177816744858221), 54]]
[array([  0., 329.]), [np.float64(53.271939246163214), np.float64(11.177816285412469), 54]]
[array([  0., 328.]), [np.float64(53.27194700456148), np.float64(11.1778158259599), 54]]
[array([  0., 327.]), [np.float64(53.27195476307487), np.float64(11.177815366500514), 54]]
[array([  0., 326.]), [np.float64(53.27196252170337), np.float64(11.177814907034309), 54]]
[array([  0., 325.]), [np.float64(53.271970280447015), np.float64(11.177814447561287), 54]]
[array([  0., 324.]), [np.float64(53.271978039305786), np.float64(11.177813988081446), 54]]
[array([  0., 323.]), [np.float64(53.27198579827968), np.float64(11.177813528594786), 54]]
[array([  0., 321.]), [np.float64(53.2720013165729), np.float64(11.177812609601016), 54]]
[[0, 0], [0, 0, 0]]
[array([  6., 306.]), [np.float64(53.272116256883784), np.float64(11.177728365326477), 54]]
[array([  7., 307.]), [np.float64(53.27210825102965), np.float64(11.177715931691916), 54]]
[array([  8., 306.]), [np.float64(53.27211576960056), np.float64(11.1777025767419), 54]]
[array([  8., 305.]), [np.float64(53.27212353211799), np.float64(11.177702116279052), 54]]
[array([  6., 306.]), [np.float64(53.272116256883784), np.float64(11.177728365326477), 54]]
[[0, 0], [0, 0, 0]]
[array([ 12., 302.]), [np.float64(53.2721458485977), np.float64(11.177649148569401), 54]]
[array([ 13., 302.]), [np.float64(53.27214560562766), np.float64(11.177636250456708), 54]]
[array([ 14., 302.]), [np.float64(53.272145362645986), np.float64(11.177623351726862), 54]]
[array([ 15., 302.]), [np.float64(53.272145119652684), np.float64(11.177610452379817), 54]]
[array([ 16., 302.]), [np.float64(53.27214487664776), np.float64(11.177597552415525), 54]]
[array([ 14., 303.]), [np.float64(53.27213759867937), np.float64(11.177623812850731), 54]]
[array([ 13., 303.]), [np.float64(53.27213784184498), np.float64(11.1776367114738), 54]]
[array([ 12., 303.]), [np.float64(53.27213808499896), np.float64(11.177649609479726), 54]]
[array([ 12., 302.]), [np.float64(53.2721458485977), np.float64(11.177649148569401), 54]]
[[0, 0], [0, 0, 0]]
[array([ 13., 214.]), [np.float64(53.27282927015402), np.float64(11.177595654133281), 55]]
[array([ 14., 212.]), [np.float64(53.27284459196652), np.float64(11.17758182252584), 55]]
[array([ 15., 212.]), [np.float64(53.27284436555089), np.float64(11.177568913560835), 55]]
[array([ 16., 212.]), [np.float64(53.27284413912442), np.float64(11.177556003977713), 55]]
[array([ 17., 212.]), [np.float64(53.27284391268711), np.float64(11.17754309377643), 55]]
[array([ 17., 213.]), [np.float64(53.272836137782924), np.float64(11.177543555837907), 55]]
[array([ 16., 215.]), [np.float64(53.27282081531179), np.float64(11.17755738982067), 55]]
[array([ 15., 215.]), [np.float64(53.27282104229159), np.float64(11.177570299082936), 55]]
[array([ 14., 215.]), [np.float64(53.272821269260525), np.float64(11.177583207727114), 55]]
[array([ 13., 214.]), [np.float64(53.27282927015402), np.float64(11.177595654133281), 55]]
[[0, 0], [0, 0, 0]]
[array([ 13., 345.]), [np.float64(53.271811867018755), np.float64(11.177656068013397), 54]]
[array([ 14., 343.]), [np.float64(53.27182713450341), np.float64(11.177642252193584), 54]]
[array([ 15., 341.]), [np.float64(53.27184240317159), np.float64(11.177628435302765), 54]]
[array([ 16., 340.]), [np.float64(53.271849912952376), np.float64(11.177615078424948), 54]]
[array([ 17., 340.]), [np.float64(53.27184966294906), np.float64(11.177602181900767), 54]]
[array([ 18., 340.]), [np.float64(53.27184941293378), np.float64(11.17758928475962), 54]]
[array([ 19., 341.]), [np.float64(53.27184140239934), np.float64(11.177576848399), 54]]
[array([ 19., 342.]), [np.float64(53.27183364200735), np.float64(11.177577309789683), 54]]
[array([ 19., 343.]), [np.float64(53.27182588173055), np.float64(11.177577771173521), 54]]
[array([ 19., 344.]), [np.float64(53.27181812156892), np.float64(11.177578232550507), 54]]
[array([ 19., 345.]), [np.float64(53.2718103615225), np.float64(11.17757869392065), 54]]
[array([ 18., 347.]), [np.float64(53.271795093088706), np.float64(11.17759251365126), 54]]
[array([ 17., 347.]), [np.float64(53.271795344390235), np.float64(11.177605410045201), 54]]
[array([ 16., 347.]), [np.float64(53.27179559567973), np.float64(11.177618305822241), 54]]
[array([ 14., 346.]), [np.float64(53.2718038571201), np.float64(11.177643634703013), 54]]
[array([ 13., 345.]), [np.float64(53.271811867018755), np.float64(11.177656068013397), 54]]
[[0, 0], [0, 0, 0]]
[array([ 16., 294.]), [np.float64(53.27220699547404), np.float64(11.177593861469314), 54]]
[array([ 17., 294.]), [np.float64(53.27220675392939), np.float64(11.177580960033222), 54]]
[array([ 16., 295.]), [np.float64(53.27219923021723), np.float64(11.177594322861562), 54]]
[array([ 16., 294.]), [np.float64(53.27220699547404), np.float64(11.177593861469314), 54]]
[[0, 0], [0, 0, 0]]
[array([ 17., 320.]), [np.float64(53.272004889934315), np.float64(11.177592956782513), 54]]
[array([ 18., 320.]), [np.float64(53.27200464359547), np.float64(11.177580057506018), 54]]
[array([ 18., 321.]), [np.float64(53.27199688096776), np.float64(11.177580518933766), 54]]
[array([ 17., 321.]), [np.float64(53.27199712749048), np.float64(11.177593418103477), 54]]
[array([ 17., 320.]), [np.float64(53.272004889934315), np.float64(11.177592956782513), 54]]
[[0, 0], [0, 0, 0]]
[array([ 19., 308.]), [np.float64(53.27209755997392), np.float64(11.177561618663331), 54]]
[array([ 20., 306.]), [np.float64(53.27211284492184), np.float64(11.177547793402843), 54]]
[array([ 20., 307.]), [np.float64(53.272105080312585), np.float64(11.177548255140152), 54]]
[array([ 19., 308.]), [np.float64(53.27209755997392), np.float64(11.177561618663331), 54]]
[[0, 0], [0, 0, 0]]
[array([ 20., 244.]), [np.float64(53.2725944759558), np.float64(11.17751915229407), 55]]
[array([ 21., 243.]), [np.float64(53.27260201563581), np.float64(11.177505780766428), 55]]
[array([ 22., 242.]), [np.float64(53.27260955578882), np.float64(11.17749240839993), 56]]
[array([ 22., 243.]), [np.float64(53.27260178342726), np.float64(11.17749287079023), 56]]
[array([ 21., 245.]), [np.float64(53.27258647162773), np.float64(11.17750670531251), 55]]
[array([ 20., 245.]), [np.float64(53.2725867041938), np.float64(11.177519614456727), 55]]
[array([ 20., 244.]), [np.float64(53.2725944759558), np.float64(11.17751915229407), 55]]
[[0, 0], [0, 0, 0]]
[array([ 21., 349.]), [np.float64(53.27177881909044), np.float64(11.17755474388701), 54]]
[array([ 23., 348.]), [np.float64(53.27178607596488), np.float64(11.177528484203252), 54]]
[array([ 26., 350.]), [np.float64(53.27176979962755), np.float64(11.177490706556867), 54]]
[array([ 28., 353.]), [np.float64(53.27174601301119), np.float64(11.177466289534385), 54]]
[array([ 27., 354.]), [np.float64(53.27173850505594), np.float64(11.177479653621498), 54]]
[array([ 26., 354.]), [np.float64(53.271738757752196), np.float64(11.177492554821766), 54]]
[array([ 25., 354.]), [np.float64(53.27173901043636), np.float64(11.177505455404804), 54]]
[array([ 24., 353.]), [np.float64(53.271747023036966), np.float64(11.177517893528325), 54]]
[array([ 23., 352.]), [np.float64(53.27175503537317), np.float64(11.177530331241423), 54]]
[array([ 22., 351.]), [np.float64(53.271763047444985), np.float64(11.177542768544114), 54]]
[array([ 21., 350.]), [np.float64(53.27177105925244), np.float64(11.177555205436427), 54]]
[array([ 21., 349.]), [np.float64(53.27177881909044), np.float64(11.17755474388701), 54]]
[[0, 0], [0, 0, 0]]
[array([ 24., 251.]), [np.float64(53.272539141291524), np.float64(11.177470749570018), 56]]
[array([ 26., 251.]), [np.float64(53.27253867384711), np.float64(11.17744492700211), 56]]
[array([ 27., 251.]), [np.float64(53.272538440108114), np.float64(11.17743201479084), 56]]
[array([ 27., 252.]), [np.float64(53.27253066786403), np.float64(11.17743247765419), 56]]
[array([ 26., 254.]), [np.float64(53.272515358014275), np.float64(11.177446315250565), 56]]
[array([ 25., 253.]), [np.float64(53.272523363939534), np.float64(11.177458763887035), 56]]
[array([ 24., 252.]), [np.float64(53.27253136960042), np.float64(11.177471212112422), 56]]
[array([ 24., 251.]), [np.float64(53.272539141291524), np.float64(11.177470749570018), 56]]
[[0, 0], [0, 0, 0]]
[array([ 24., 325.]), [np.float64(53.27196434781184), np.float64(11.17750495915891), 54]]
[array([ 25., 325.]), [np.float64(53.271964100470846), np.float64(11.177492056095309), 54]]
[array([ 25., 326.]), [np.float64(53.27195633713213), np.float64(11.177492518236505), 54]]
[array([ 25., 327.]), [np.float64(53.271948573908695), np.float64(11.177492980370841), 54]]
[array([ 24., 327.]), [np.float64(53.27194882161749), np.float64(11.177505883220759), 54]]
[array([ 24., 326.]), [np.float64(53.27195658465704), np.float64(11.177505421193265), 54]]
[array([ 24., 325.]), [np.float64(53.27196434781184), np.float64(11.17750495915891), 54]]
[[0, 0], [0, 0, 0]]
[array([ 25., 210.]), [np.float64(53.27285765390517), np.float64(11.177438864051302), 56]]
[array([ 26., 210.]), [np.float64(53.27285742773934), np.float64(11.177425948070457), 56]]
[array([ 26., 211.]), [np.float64(53.272849650943506), np.float64(11.177426411108806), 56]]
[array([ 25., 211.]), [np.float64(53.272849877293886), np.float64(11.177439326982595), 56]]
[array([ 25., 210.]), [np.float64(53.27285765390517), np.float64(11.177438864051302), 56]]
[[0, 0], [0, 0, 0]]
[array([ 25., 306.]), [np.float64(53.27211162580997), np.float64(11.177483274108662), 54]]
[array([ 26., 303.]), [np.float64(53.27213467978424), np.float64(11.177468981220407), 54]]
[array([ 27., 303.]), [np.float64(53.272134436467304), np.float64(11.177456074570415), 54]]
[array([ 29., 304.]), [np.float64(53.27212618318712), np.float64(11.177430722136894), 54]]
[array([ 26., 306.]), [np.float64(53.27211138195258), np.float64(11.177470368397055), 54]]
[array([ 25., 306.]), [np.float64(53.27211162580997), np.float64(11.177483274108662), 54]]
[[0, 0], [0, 0, 0]]
[array([ 25., 346.]), [np.float64(53.27180109456014), np.float64(11.177501759619734), 54]]
[array([ 26., 346.]), [np.float64(53.27180084334623), np.float64(11.177488858182214), 54]]
[array([ 29., 347.]), [np.float64(53.27179232797841), np.float64(11.177450612590105), 54]]
[array([ 28., 347.]), [np.float64(53.271792579412214), np.float64(11.177463515772827), 54]]
[array([ 27., 347.]), [np.float64(53.271792830833995), np.float64(11.177476418338168), 54]]
[array([ 26., 347.]), [np.float64(53.27179308224373), np.float64(11.177489320286167), 54]]
[array([ 25., 347.]), [np.float64(53.27179333364145), np.float64(11.177502221616871), 54]]
[array([ 25., 346.]), [np.float64(53.27180109456014), np.float64(11.177501759619734), 54]]
[[0, 0], [0, 0, 0]]
[array([ 27., 313.]), [np.float64(53.27205677922435), np.float64(11.177460699321184), 54]]
[array([ 28., 313.]), [np.float64(53.272056534055466), np.float64(11.17744779312245), 54]]
[array([ 29., 313.]), [np.float64(53.27205628887486), np.float64(11.177434886306006), 54]]
[array([ 28., 312.]), [np.float64(53.27206429944484), np.float64(11.177447330571384), 54]]
[array([ 27., 313.]), [np.float64(53.27205677922435), np.float64(11.177460699321184), 54]]
[[0, 0], [0, 0, 0]]
[array([ 29., 242.]), [np.float64(53.27260793130824), np.float64(11.177402020507532), 56]]
[array([ 30., 240.]), [np.float64(53.27262324721479), np.float64(11.177388178964735), 56]]
[array([ 31., 240.]), [np.float64(53.272623015459416), np.float64(11.177375263102654), 56]]
[array([ 34., 236.]), [np.float64(53.27265342050347), np.float64(11.177334656982572), 56]]
[array([ 35., 236.]), [np.float64(53.27265318944159), np.float64(11.177321738217625), 56]]
[array([ 36., 236.]), [np.float64(53.27265295836864), np.float64(11.177308818833904), 56]]
[array([ 37., 236.]), [np.float64(53.272652727284644), np.float64(11.17729589883137), 56]]
[array([ 39., 237.]), [np.float64(53.2726444888934), np.float64(11.177270521221166), 56]]
[array([ 39., 238.]), [np.float64(53.27263671281896), np.float64(11.177270985465766), 56]]
[array([ 37., 239.]), [np.float64(53.27262940016836), np.float64(11.17729729092239), 56]]
[array([ 35., 240.]), [np.float64(53.27262208832691), np.float64(11.177323593468325), 56]]
[array([ 31., 243.]), [np.float64(53.27259969304992), np.float64(11.177376653183433), 56]]
[array([ 30., 243.]), [np.float64(53.272599925358556), np.float64(11.177389568724369), 56]]
[array([ 29., 243.]), [np.float64(53.272600157656065), np.float64(11.177402483646823), 56]]
[array([ 29., 242.]), [np.float64(53.27260793130824), np.float64(11.177402020507532), 56]]
[[0, 0], [0, 0, 0]]
[array([ 29., 351.]), [np.float64(53.27176128251494), np.float64(11.177452462219295), 54]]
[array([ 30., 351.]), [np.float64(53.27176103033382), np.float64(11.177439558846546), 54]]
[array([ 31., 351.]), [np.float64(53.271760778140624), np.float64(11.177426654856362), 54]]
[array([ 30., 352.]), [np.float64(53.27175326907219), np.float64(11.177440021343525), 54]]
[array([ 29., 351.]), [np.float64(53.27176128251494), np.float64(11.177452462219295), 54]]
[[0, 0], [0, 0, 0]]
[array([ 33., 251.]), [np.float64(53.27253703743908), np.float64(11.177354528537963), 56]]
[array([ 36., 250.]), [np.float64(53.272544109972365), np.float64(11.17731531322825), 56]]
[array([ 37., 250.]), [np.float64(53.27254387630584), np.float64(11.177302394725178), 56]]
[array([ 40., 254.]), [np.float64(53.272512076905485), np.float64(11.17726549251018), 56]]
[array([ 40., 255.]), [np.float64(53.27250430261092), np.float64(11.177265956744618), 56]]
[array([ 39., 256.]), [np.float64(53.272496763238614), np.float64(11.177279340688845), 54]]
[array([ 38., 257.]), [np.float64(53.272489224339395), np.float64(11.177292723793203), 54]]
[array([ 37., 257.]), [np.float64(53.27248945930804), np.float64(11.177305642165333), 54]]
[array([ 36., 256.]), [np.float64(53.272497467591315), np.float64(11.177318096126541), 54]]
[array([ 34., 253.]), [np.float64(53.27252125666796), np.float64(11.177342539216111), 56]]
[array([ 33., 251.]), [np.float64(53.27253703743908), np.float64(11.177354528537963), 56]]
[[0, 0], [0, 0, 0]]
[array([ 33., 353.]), [np.float64(53.2717447502071), np.float64(11.177401770651805), 54]]
[array([ 34., 354.]), [np.float64(53.27173673584358), np.float64(11.177389327933541), 54]]
[array([ 35., 354.]), [np.float64(53.271736483050574), np.float64(11.177376421793861), 54]]
[array([ 35., 353.]), [np.float64(53.27174424500087), np.float64(11.177375958776254), 54]]
[array([ 34., 353.]), [np.float64(53.27174449761002), np.float64(11.177388865022824), 54]]
[array([ 33., 353.]), [np.float64(53.2717447502071), np.float64(11.177401770651805), 54]]
[[0, 0], [0, 0, 0]]
[array([ 41., 247.]), [np.float64(53.27256626704461), np.float64(11.177249321376287), 56]]
[array([ 42., 246.]), [np.float64(53.27257380946344), np.float64(11.177235934953798), 56]]
